KONAMI ID,レアリティ,カード名
5040,R,電磁ミノ虫
5041,N,タイム・イーター
5042,N,グラッジ
5043,N,異形の従者
5044,R,リグラス・リーパー
5045,R,モイスチャー星人
5046,N,ボーンハイマー
5048,N,フレイムダンサー
5051,N,ソウル・シザー
5053,N,ソニックジャマー
5059,R,鉄の騎士 ギア・フリード
5060,N,ヒューマノイド・スライム
5061,N,ワームドレイク
5062,N,ヒューマノイド・ドレイク
5063,N,リバイバルスライム
5065,N,フライング・フィッシュ
5066,N,半魚獣・フィッシャービースト
5067,R,ロケット戦士
5069,R,伝説のフィッシャーマン
5072,N,レアメタル・レディ
5073,N,レアメタル・ソルジャー
5079,N,雷ウナギ
5083,SR,ライトローミディアム
5086,N,スフィラスレディ
5088,,心を凍らせるスノークリスタル
5090,N,シャイン・アビス
5091,R,暗黒魔族ギルファー・デーモン
5092,N,ガジェット・ソルジャー
5093,N,仮面呪術師カースド・ギュラ
5094,SR,仮面魔獣マスクド・ヘルレイザー
5095,N,メルキド四面獣
5096,N,女邪神ヌヴィア
5097,SR,仮面魔獣デス・ガーディウス
5098,SR,遺言の仮面
5099,R,クロス・ソウル
5101,N,選ばれし者
5102,N,弱体化の仮面
5103,N,仮面魔獣の儀式
5104,R,魔力無力化の仮面
5106,SR,生贄封じの仮面
5107,R,呪魂の仮面
5108,R,凶暴化の仮面
5109,N,死者の生還
5110,N,稲妻の剣
5111,R,竜巻海流壁
5112,N,メサイアの蟻地獄
5113,R,モンスターBOX
5114,R,激流葬
5116,R,アリの増殖
5118,R,融合解除
5119,N,スライム増殖炉
5120,R,悪夢の鉄檻
5121,N,無限の手札
5122,N,ディフェンド・スライム
5123,UR,生還の宝札
5124,SR,魔法の筒
5125,R,神の恵み
5126,N,燃えさかる大地
5127,UR,大寒波
5128,N,メテオ・ストライク
5129,UR,リミッター解除
5130,N,シフトチェンジ
5131,R,孵化
5132,N,ワーム・ホール
5133,R,マジック・ドレイン
5134,R,グラヴィティ・バインド-超重力の網-
5135,N,誘惑のシャドウ
5136,N,ギロチン・クワガタ
5137,N,隼の騎士
5138,N,爆弾かめ虫
5139,N,死の4つ星てんとう虫
5140,N,超時空戦闘機ビック・バイパー
5141,N,ヴァンパイア・ベビー
5142,N,猛進する剣角獣
5143,N,海賊船スカルブラッド号
5144,N,隻眼のホワイトタイガー
5145,N,ゴブリン突撃部隊
5146,N,島亀
5147,N,翼を織りなす者
5148,N,科学特殊兵
5149,N,怨念集合体
5150,N,死神ブーメラン
5151,N,恵みの雨
5152,N,モンスター回収
5153,SR,零式魔導粉砕機
5161,N,カオス・シールド
5162,SR,強制転移
5164,N,エレメントの泉
5166,N,千本ナイフ
5168,N,死のマジック・ボックス
5170,SR,地盤沈下
5193,N,女豹の傭兵
5194,N,味方殺しの女騎士
5195,SR,アマゾネスの射手
5196,N,紅蓮の女守護兵
5197,R,ビッグバンガール
5198,N,炎の女暗殺者
5199,N,ファイヤーソーサラー
5200,N,そよ風の精霊
5201,N,踊る妖精
5202,N,ピクシーガーディアン
5203,N,女帝カマキリ
5204,N,プリンセス人魚
5205,N,ヒステリック天使
5206,N,バイオ僧侶
5207,N,慈悲深き修道女
5208,N,聖女ジャンヌ
5209,N,堕天使マリー
5210,R,強欲な瓶
5211,N,幻惑の巻物
5212,UR,団結の力
5213,R,魔導師の力
5214,R,死者への供物
5216,R,デス・メテオ
5217,R,ライトニング・ボルテックス
5218,SR,エクスチェンジ
5219,N,絵画に潜む者
5220,N,夢魔の亡霊
5221,N,首なし騎士
5222,SR,ダーク・ネクロフィア
5223,R,魔術の呪文書
5224,SR,ウィジャ盤
5225,N,暗黒の扉
5226,N,地縛霊
5227,N,沈黙の邪悪霊
5229,N,死霊伯爵
5230,R,黒衣の大賢者
5231,SR,王家の神殿
5232,R,アヌビスの裁き
5234,R,アポピスの化神
5236,UR,おろかな埋葬
5237,R,魔霧雨
5238,R,マジック・ランプ
5239,N,ハーピィ・レディ・SB
5242,N,聖獣セルケト
5243,N,疾風の暗黒騎士ガイア
5244,N,翻弄するエルフの剣士
5245,N,ダーク・ヒーロー ゾンバイア
5246,N,ポルターガイスト
5247,SR,昇霊術師 ジョウゲン
5248,SR,霊滅術師 カイクウ
5249,R,幻想召喚師
5250,N,魂を喰らう者 バズー
5251,R,神聖なる魂
5252,R,炎の精霊 イフリート
5253,R,水の精霊 アクエリア
5254,R,岩の精霊 タイタン
5255,R,風の精霊 ガルーダ
5256,SR,俊足のギラザウルス
5257,N,トルネード・バード
5258,N,幻影の妖精
5259,N,物資調達員
5260,N,魔力吸収球体
5261,N,力の集約
5262,R,王宮の号令
5263,N,フォースフィールド
5264,R,死霊の巣
5265,N,墓荒らしの報い
5266,N,守護霊のお守り
5267,N,カウンターパンチ
5268,N,無差別破壊
5269,N,裸の王様
5270,N,サイクロンレーザー
5271,N,死のメッセージ「E」
5272,N,死のメッセージ「A」
5273,N,死のメッセージ「T」
5274,N,死のメッセージ「H」
5275,,おとり人形
5276,SR,フュージョン・ゲート
5277,N,疫病ウィルス ブラックダスト
5278,N,奇跡の発掘
5279,N,竜魂の力
5280,,霊魂消滅
5281,N,怨霊の湿地帯
5284,UR,アマゾネスの剣士
5285,SR,処刑人-マキュラ
5286,R,アマゾネスの弩弓隊
5287,R,命の綱
5289,SR,飛行エレファント
5290,R,魔法効果の矢
5291,N,アマゾネスの鎖使い
5292,R,万力魔神バイサー・デス
5295,N,アマゾネスの格闘戦士
5296,N,アマゾネスの呪詛師
5298,R,拷問車輪
5299,N,救出劇
5300,R,バイサー・ショック
5301,R,冥界の魔王 ハ・デス
5302,R,魔人 ダーク・バルター
5303,R,レッサー・デーモン
5304,R,憑依するブラッド・ソウル
5305,N,ハ・デスの使い魔
5306,N,スカル・ナイト
5307,N,ガーゴイルの道化師
5308,N,ツインヘッド・ケルベロス
5309,N,レッド・サイクロプス
5310,R,冥王の咆哮
5311,R,死の演算盤
5312,N,生命吸収装置
5313,N,冥界流傀儡術
5314,N,魂粉砕
5315,N,ダブルトラップ
5316,R,無敗将軍 フリード
5317,N,投石部隊
5318,R,切り込み隊長
5319,R,ドラゴン・ウォリアー
5320,N,戦士ダイ・グレファー
5321,N,聖なる守り手
5322,N,辺境の大賢者
5323,R,ならず者傭兵部隊
5324,N,7つの武器を持つハンター
5325,N,デーモン・テイマー
5326,N,ドラゴン・ライダー
5327,N,連合軍
5328,UR,増援
5329,N,光の護封陣
5330,N,戦士の生還
5331,N,迎撃準備
5332,N,陽動作戦
5333,SR,タイラント・ドラゴン
5334,R,スピア・ドラゴン
5335,N,スピリット・ドラゴン
5336,N,洞窟に潜む竜
5337,N,リザード兵
5338,SR,デス・デーモン・ドラゴン
5339,N,グランド・ドラゴン
5340,N,グレイ・ウイング
5341,N,軍隊竜
5342,N,ドラゴンの宝珠
5343,N,巨竜の羽ばたき
5344,N,火竜の火炎弾
5345,N,スタンピング・クラッシュ
5346,SR,超再生能力
5347,N,竜の逆鱗
5348,N,バーストブレス
5349,N,エメラルド・ドラゴン
5350,R,非常食
5351,N,ケルドウ
5352,SR,墓穴の道連れ
5353,R,カイザー・グライダー
5354,R,魔法再生
5355,R,収縮
5356,R,ムドラ
5357,N,ダグラの剣
5358,R,魔法除去細菌兵器
5359,R,デスグレムリン
5360,SR,現世と冥界の逆転
5361,N,ケルベク
5362,R,無効
5363,N,ゾルガ
5365,R,生贄の抱く爆弾
5366,N,アギド
5367,N,黙する死者
5371,SR,ファイバーポッド
5372,N,オプション
5373,N,磨破羅魏
5374,N,因幡之白兎
5375,UR,八汰烏
5376,N,雷帝神
5377,R,八俣大蛇
5378,N,偉大天狗
5379,N,竜宮之姫
5380,SR,火之迦具土
5381,R,阿修羅
5382,N,不死之炎鳥
5383,N,レアメタル・ヴァルキリー
5384,N,レアメタル・ナイト
5385,N,封神鏡
5386,N,明鏡止水の心
5387,N,伝説の都 アトランティス
5388,R,融合武器ムラサメブレード
5389,UR,盗人の煙玉
5390,N,霊子エネルギー固定装置
5391,R,セカンド・チャンス
5392,,天変地異
5393,N,盗賊の極意
5394,N,ジェノサイド・ウォー
5395,R,マジック・ガードナー
5396,R,鎖付き爆弾
5397,R,ロスト
5398,R,バブル・クラッシュ
5399,UR,王宮の弾圧
5400,N,奈落の落とし穴
5401,N,不吉な占い
5402,N,スピリットの誘い
5403,N,体力増強剤スーパーZ
5404,SR,はたき落とし
5405,SR,デビル・コメディアン
5406,UR,ラストバトル!
5408,R,デス・ヴォルストガルフ
5409,R,カイザー・シーホース
5410,N,ヴァンパイア・ロード
5411,N,ゴラ・タートル
5412,R,一刀両断侍
5413,R,ポイズンマミー
5414,R,砂塵の悪霊
5415,N,王族親衛隊
5416,N,さまようミイラ
5417,R,大神官デ・ザード
5418,R,スカラベの大群
5419,R,イナゴの軍勢
5420,N,ジャイアントマミー
5421,N,八つ手サソリ
5422,R,守護者スフィンクス
5423,R,ピラミッド・タートル
5424,R,ダイス・ポット
5425,N,黒蠍盗掘団
5426,R,首領・ザルーグ
5427,R,デス・ラクーダ
5428,R,不死王リッチー
5429,N,半蛇人サクズィー
5430,R,生者の書-禁断の呪術-
5431,N,太陽の書
5432,R,月の書
5433,SR,悪夢の蜃気楼
5434,N,財宝への隠し通路
5435,N,ミイラの呼び声
5436,N,おくびょうかぜ
5437,N,ピラミッドパワー
5438,N,ツタン仮面
5439,R,旅人の試練
5440,N,底なし流砂
5441,N,王家の呪い
5442,R,つり天井
5443,R,黄金の邪神像
5444,N,呪われた棺
5445,N,ニードル・ウォール
5446,SR,ダスト・シュート
5447,R,運命の火時計
5448,SR,無謀な欲張り
5449,N,王家の財宝
5450,SR,トゥーン・ブラック・マジシャン・ガール
5451,R,ギルフォード・ザ・ライトニング
5452,R,イグザリオン・ユニバース
5453,N,レジェンド・デビル
5473,N,トゥーン・ディフェンス
5474,SR,トゥーンのもくじ
5475,N,トゥーン・仮面魔道士
5476,N,トゥーン・ヂェミナイ・エルフ
5477,SR,トゥーン・キャノン・ソルジャー
5478,N,トゥーン・ゴブリン突撃部隊
5479,R,天よりの宝札
5480,N,闇の指名者
5481,SR,死なばもろとも
5482,N,死霊操りしパペットマスター
5483,N,ゲルニア
5484,R,ニュードリュア
5485,N,ロードポイズン
5486,SR,痛魂の呪術
5487,SR,攻撃誘導アーマー
5488,R,ブレイドナイト
5489,R,地獄詩人ヘルポエマー
5490,R,隠れ兵
5491,N,ギル・ガース
5492,R,棺桶売り
5493,R,邪神の大災害
5494,,クイズ
5496,SR,溶岩魔神ラヴァ・ゴーレム
5497,R,モンスターレリーフ
5498,SR,機械複製術
5499,N,ダークジェロイド
5501,R,究極竜騎士
5502,UR,F・G・D
5503,N,クィーンズ・ナイト
5504,N,X-ヘッド・キャノン
5505,N,エネミーコントローラー
5506,N,達人キョンシー
5507,N,大くしゃみのカバザウルス
5508,N,大木人18
5509,R,墓守の偵察者
5510,N,墓守の呪術師
5511,N,墓守の番兵
5512,N,墓守の長槍兵
5513,N,墓守の従者
5514,N,墓守の監視者
5515,R,墓守の長
5516,N,墓守の大筒持ち
5517,N,墓守の暗殺者
5518,R,ウジャト眼を持つ男
5519,R,ジャッカルの聖戦士
5520,N,不幸を告げる黒猫
5521,N,黄泉へ渡る船
5522,N,有翼賢者ファルコス
5523,N,幸運を告げるフクロウ
5524,N,シャブティのお守り
5525,N,スネークポット
5526,R,魂を削る死霊
5527,N,ナイトメア・ホース
5528,R,ナイトメアを駆る死霊
5529,N,ショット・ガン・シャッフル
5530,SR,名推理
5531,SR,悪夢の拷問部屋
5532,N,タイムカプセル
5533,UR,王家の眠る谷-ネクロバレー
5534,N,バスターランチャー
5535,N,ヒエログリフの石版
5536,R,黒蛇病
5537,UR,テラ・フォーミング
5538,N,勇気の旗印
5539,SR,突然変異
5540,SR,王家の生け贄
5541,SR,大逆転クイズ
5542,N,老化の呪い
5543,R,地獄の扉越し銃
5544,R,サンダー・ブレイク
5545,N,狭き通路
5546,N,攪乱作戦
5547,R,黒板消しの罠
5548,N,降霊の儀式
5549,R,絶対不可侵領域
5550,N,竜の血族
5551,UR,天声の服従
5552,N,Y-ドラゴン・ヘッド
5553,R,XY-ドラゴン・キャノン
5554,SR,削りゆく命
5555,N,Z-メタル・キャタピラー
5556,R,XYZ-ドラゴン・キャノン
5557,R,魂の綱
5558,N,キングス・ナイト
5559,N,ジャックス・ナイト
5560,R,亜空間物質転送装置
5561,R,ゴブリンゾンビ
5562,N,ドリラゴ
5564,R,レクンガ
5574,N,クローン複製
5575,N,コストダウン
5576,SR,命削りの宝札
5577,SR,機械じかけのマジックミラー
5578,N,逃げまどう民
5579,N,弾圧される民
5580,N,団結するレジスタンス
5581,N,闇魔界の戦士 ダークソード
5582,N,漆黒の闘龍
5583,N,騎竜
5584,N,朽ち果てた武将
5585,N,ゾンビタイガー
5586,N,ジャイアント・オーク
5587,N,セコンド・ゴブリン
5588,N,ブラッド・オーキス
5589,N,デス・デンドル
5590,N,灼岩魔獣
5591,N,氷岩魔獣
5592,N,ユニオン・ライダー
5593,N,異次元の狂獣
5594,SR,マジック・キャンセラー
5595,SR,ネコマネキング
5596,R,白兵戦型お手伝いロボ
5597,N,ディメンション・ポッド
5598,N,世紀の大泥棒
5599,N,ルーレットボマー
5600,N,白竜の聖騎士
5601,N,白竜降臨
5602,R,前線基地
5603,N,降格処分
5604,N,コンビネーション・アタック
5605,SR,カイザーコロシアム
5606,R,自律行動ユニット
5607,R,ご隠居の猛毒薬
5608,SR,アンティ勝負
5609,R,ブラック・コア
5610,N,レアゴールド・アーマー
5611,N,メタルシルバー・アーマー
5612,N,騎士道精神
5613,N,生け贄人形
5614,SR,波動キャノン
5615,N,大革命
5616,N,覇者の一括
5617,R,八式対魔法多重結界
5618,N,メテオ・レイン
5619,N,パイナップル爆弾
5620,R,仕込みマシンガン
5621,N,物理分身
5622,SR,群雄割拠
5623,N,フォーメーション・ユニオン
5624,N,粘着落とし穴
5625,R,XZ-キャタピラー・キャノン
5626,R,YZ-キャタピラー・ドラゴン
5627,N,最終突撃命令
5628,R,超魔導剣士-ブラック・パラディン
5629,,二重魔法
5630,R,魔法吸収
5631,SR,拡散する波動
5632,R,デビルズ・サンクチュアリ
5636,R,ジュラゲド
5637,SR,左腕の代償
5638,SR,暗黒の魔再生
5641,N,グレート・アンガス
5642,N,アイツ
5643,N,音速ダック
5644,N,サファイアドラゴン
5645,N,アマゾネスの聖戦士
5646,N,アマゾネスの吹き矢兵
5647,N,アマゾネスペット虎
5648,N,熟練の白魔導師
5649,R,熟練の黒魔術師
5650,N,見習い魔術師
5651,R,執念深き老魔術師
5652,R,カオス・マジシャン
5653,N,魔法の操り人形
5654,N,ピクシーナイト
5655,R,魔導戦士 ブレイカー
5656,N,魔草 マンドラゴラ
5657,UR,魔導サイエンティスト
5658,N,王立魔法図書館
5659,N,魔導アーマー エグゼ
5660,SR,同族感染ウィルス
5661,R,デス・コアラ
5662,N,黒蠍-罠はずしのクリフ
5663,SR,魔導雑貨商人
5664,N,コイツ
5665,N,ネコ耳族
5666,N,絶対服従魔人
5667,N,尾も白い黒猫
5668,N,漆黒のパワーストーン
5669,R,ビッグバン・シュート
5670,N,精神統一
5671,UR,マスドライバー
5672,N,千里眼
5673,R,竜破壊の証
5674,N,壺盗み
5675,R,我が身を盾に
5676,N,魔導書整理
